Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
fruits1New,VGG_Ido,1,,0.785353535,0.79172603,0.00740777,0.830020084,0.998112787,0.959510275,34.69983268,1.316371202
fruits1New,VGG_Ido,2,,0.906565657,0.900461287,0.003228305,0.926599716,0.998974667,0.976313261,33.8256464,1.327517033
fruits1New,VGG_Ido,3,,0.848484848,0.849352232,0.005246295,0.873140008,0.998329137,0.956108598,33.92053795,1.302440405
fruits1New,VGG_Ido,4,,0.752525253,0.74127109,0.008551005,0.827450011,0.99477309,0.911659697,34.71306109,1.33697629
fruits1New,VGG_Ido,5,,0.914141414,0.906884234,0.002970372,0.925443445,0.998957326,0.977155904,40.74807835,1.550416708
fruits1New,VGG_Ido,6,,0.941919192,0.941569204,0.001990125,0.937757137,0.998803024,0.969112693,48.77641559,1.954529762
fruits1New,VGG_Ido,7,,0.921717172,0.911124243,0.002698883,0.92993673,0.999074407,0.974752613,54.53473926,1.789541245
fruits1New,VGG_Ido,8,,0.886363636,0.885950259,0.003908663,0.871881674,0.999262874,0.98003804,54.41801119,1.734436512
fruits1New,VGG_Ido,9,,0.891414141,0.905192577,0.003762016,0.927023279,0.998668901,0.972823834,53.88045239,1.616863728
fruits1New,VGG_Ido,10,,0.866161616,0.865260959,0.004585283,0.904745613,0.995907718,0.956130008,53.29433584,1.848763227
